time,ax,ay,az,atotal
0.4142289161682129,-0.13,0.02,-0.13,0.18
0.42415523529052734,-0.13,0.03,-0.12,0.17
0.43411803245544434,-0.11,0.01,-0.09,0.14
0.44402313232421875,-0.14,0.01,-0.08,0.16
0.4543600082397461,-0.16,-0.01,-0.11,0.19
0.46419715881347656,-0.17,0.0,-0.08,0.18
0.47396206855773926,-0.15,-0.04,-0.03,0.15
0.48429203033447266,-0.09,-0.04,0.02,0.1
0.4941139221191406,-0.06,-0.03,-0.01,0.06
0.5040991306304932,-0.1,-0.01,-0.04,0.1
0.5139679908752441,-0.08,0.02,-0.13,0.15
0.523888111114502,-0.09,-0.01,-0.15,0.17
0.5338070392608643,-0.11,-0.01,-0.11,0.15
0.543889045715332,-0.08,0.03,-0.13,0.15
0.5538802146911621,-0.08,-0.01,-0.1,0.12
0.5638389587402344,-0.1,-0.03,-0.05,0.11
0.5736322402954102,-0.1,-0.02,-0.06,0.11
0.5838842391967773,-0.09,-0.01,-0.09,0.12
0.5936241149902344,-0.12,0.04,-0.13,0.18
0.6036241054534912,-0.11,0.01,-0.14,0.17
0.6136980056762695,-0.1,0.04,-0.21,0.23
0.6235971450805664,-0.14,0.07,-0.24,0.28
0.6336250305175781,-0.18,0.03,-0.2,0.27
0.6434950828552246,-0.2,0.02,-0.18,0.26
0.6535892486572266,-0.17,0.05,-0.21,0.27
0.6635100841522217,-0.11,0.09,-0.29,0.32
0.6734099388122559,-0.11,0.07,-0.33,0.35
0.6836810111999512,-0.12,0.03,-0.3,0.32
0.6933631896972656,-0.15,0.05,-0.31,0.34
0.7033250331878662,-0.18,0.06,-0.28,0.33
0.7133769989013672,-0.2,0.05,-0.2,0.28
0.7232940196990967,-0.22,0.0,-0.1,0.24
0.7333190441131592,-0.16,0.0,-0.17,0.23
0.7431731224060059,-0.1,0.01,-0.31,0.32
0.7531490325927734,-0.07,-0.01,-0.31,0.31
0.7633399963378906,-0.02,0.0,-0.26,0.26
0.7731690406799316,0.05,0.07,-0.38,0.38
0.7832860946655273,0.06,0.01,-0.56,0.56
0.7930359840393066,0.01,0.01,-0.56,0.56
0.8030540943145752,-0.08,0.04,-0.43,0.43
0.8130490779876709,-0.12,0.04,-0.36,0.38
0.8229811191558838,-0.12,0.06,-0.29,0.31
0.8330092430114746,0.0,-0.01,-0.23,0.23
0.842994213104248,0.15,-0.11,-0.3,0.35
0.8529129028320312,0.24,-0.15,-0.19,0.34
0.862861156463623,0.15,-0.22,-0.26,0.37
0.8728020191192627,0.25,-0.11,-0.56,0.62
0.8829970359802246,0.3,-0.09,-0.52,0.6
0.8927130699157715,0.34,-0.23,-0.58,0.71
0.902885913848877,0.31,-0.31,-0.61,0.75
0.9128842353820801,0.29,-0.32,-0.53,0.68
0.9227151870727539,0.25,-0.37,-0.43,0.61
0.9327149391174316,0.54,-0.78,-0.57,1.1
0.9427289962768555,0.83,-1.22,-0.87,1.71
0.9525580406188965,0.97,-1.1,-1.17,1.87
0.9628081321716309,1.15,-0.91,-1.38,2.01
0.9724769592285156,1.04,-0.61,-1.2,1.7
0.9825460910797119,0.42,-0.08,-0.34,0.54
0.992664098739624,-0.4,0.54,0.81,1.05
1.002601146697998,-0.97,1.06,1.28,1.92
1.0124101638793945,-1.28,1.04,0.92,1.88
1.02252197265625,-1.36,0.81,0.39,1.63
1.0324270725250244,-1.15,0.5,-0.17,1.26
1.0422401428222656,-0.81,0.26,-0.77,1.14
1.0523271560668945,-0.33,-0.36,-1.0,1.11
1.0622639656066895,0.18,-0.73,-1.02,1.26
1.0721540451049805,0.51,-0.77,-0.64,1.12
1.082334041595459,0.69,-0.46,-0.39,0.91
1.0922091007232666,0.74,-0.23,-0.43,0.88
1.1021652221679688,0.35,-0.04,-0.44,0.56
1.1121981143951416,-0.06,0.16,-0.44,0.47
1.1222000122070312,-0.13,0.22,-0.5,0.56
1.132120132446289,-0.17,0.13,-0.49,0.53
1.1420822143554688,-0.36,0.09,-0.6,0.7
1.1521010398864746,-0.34,0.15,-0.76,0.84
1.162135124206543,-0.3,0.34,-0.62,0.76
1.1718990802764893,-0.49,0.5,-0.59,0.91
1.1820220947265625,-0.83,0.49,-0.82,1.26
1.1919100284576416,-0.92,0.64,-0.84,1.4
1.2019340991973877,-0.86,0.46,-0.62,1.15
1.211745023727417,-0.75,0.12,-0.48,0.89
1.222149133682251,-0.65,0.12,-0.32,0.73
1.2318339347839355,-0.58,0.22,-0.21,0.65
1.2418150901794434,-0.44,0.06,-0.41,0.6
1.2517189979553223,-0.28,-0.3,-0.42,0.58
1.2616450786590576,-0.15,-0.09,-0.04,0.17
1.2715530395507812,-0.2,0.1,0.05,0.22
1.28165602684021,-0.19,-0.03,-0.15,0.24
1.2914719581604004,-0.12,-0.2,-0.32,0.39
1.3015809059143066,0.04,-0.36,-0.48,0.6
1.311392068862915,0.29,-0.57,-0.76,0.99
1.3215270042419434,0.47,-0.65,-1.02,1.29
1.3315749168395996,0.51,-0.57,-1.02,1.27
1.341433048248291,0.53,-0.61,-0.71,1.07
1.351412057876587,0.38,-0.97,-0.52,1.16
1.3613760471343994,0.23,-1.11,-0.42,1.2
1.3713159561157227,-0.06,-1.44,-0.51,1.52
1.3814120292663574,-0.13,-1.72,-0.49,1.79
1.3913159370422363,-0.05,-1.92,-0.19,1.93
1.4012432098388672,-0.13,-2.29,-0.07,2.29
1.411067008972168,-0.27,-2.61,-0.16,2.62
1.4212851524353027,-0.1,-2.47,-0.3,2.49
1.4311490058898926,0.59,-1.87,-0.26,1.97
1.4410219192504883,0.83,-1.44,-0.14,1.66
1.4512851238250732,1.0,-1.73,0.21,2.0
1.4611501693725586,1.19,-1.95,0.05,2.28
1.4711570739746094,0.83,-1.93,-0.22,2.11
1.4811251163482666,0.3,-2.02,-0.27,2.05
1.490997076034546,-0.42,-3.12,-0.44,3.17
1.5010271072387695,-0.68,-3.83,-1.17,4.06
1.510869026184082,-0.82,-3.4,-0.75,3.57
1.521040916442871,-1.02,-2.58,-0.05,2.77
1.5309271812438965,-1.29,-1.75,0.11,2.17
1.5408401489257812,-1.47,-1.2,-0.18,1.9
1.550997018814087,-1.43,-0.93,-0.41,1.75
1.560784101486206,-1.32,-0.85,-0.6,1.68
1.570688247680664,-1.33,-0.77,-0.8,1.73
1.5807209014892578,-1.28,-0.59,-0.87,1.65
1.590503215789795,-0.68,-0.14,-0.72,1.0
1.6006479263305664,0.3,0.52,-0.77,0.97
1.6104531288146973,0.44,1.12,-0.67,1.37
1.6207919120788574,0.22,0.8,0.37,0.9
1.6306729316711426,-0.2,0.35,0.67,0.78
1.6406280994415283,-0.54,0.6,0.09,0.81
1.650604248046875,-0.37,0.85,0.22,0.95
1.6605300903320312,-0.3,1.0,0.65,1.22
1.6704349517822266,-0.33,1.21,0.69,1.43
1.6804931163787842,-0.41,1.26,0.85,1.57
1.6903560161590576,-0.54,1.28,1.21,1.84
1.7004971504211426,-0.76,1.2,1.44,2.02
1.7103991508483887,-0.81,1.19,1.66,2.19
1.720454216003418,-0.83,1.13,1.67,2.18
1.7302160263061523,-0.61,1.17,1.56,2.04
1.740220069885254,-0.51,1.26,1.34,1.9
1.7502899169921875,-0.3,1.14,1.01,1.55
1.7600910663604736,-0.11,0.96,0.9,1.32
1.7700719833374023,-0.24,1.02,1.0,1.44
1.7800841331481934,-0.49,1.09,0.98,1.54
1.7901129722595215,-0.61,1.18,0.96,1.63
1.8002519607543945,-0.86,1.04,1.02,1.69
1.8101181983947754,-0.84,1.03,0.99,1.65
1.8200371265411377,-0.92,1.07,0.95,1.7
1.8299531936645508,-1.03,1.08,1.02,1.8
1.8399500846862793,-0.99,0.95,0.99,1.69
1.8500850200653076,-0.98,1.01,0.87,1.65
1.8599181175231934,-0.94,1.07,0.91,1.69
1.8698439598083496,-1.01,0.75,1.03,1.62
1.8798141479492188,-0.89,0.61,0.97,1.45
1.8898282051086426,-0.81,0.76,0.91,1.43
1.899914026260376,-0.66,0.7,0.82,1.26
1.9098172187805176,-0.55,0.65,0.84,1.19
1.9197471141815186,-0.74,0.44,0.75,1.14
1.9296941757202148,-0.66,0.49,0.7,1.07
1.939621925354004,-0.55,0.68,0.53,1.02
1.9497370719909668,-0.47,0.6,0.38,0.85
1.9595320224761963,-0.39,0.51,0.33,0.72
1.9694581031799316,-0.24,0.55,0.3,0.67
1.9797191619873047,-0.13,0.52,0.23,0.58
1.9894521236419678,0.02,0.39,0.19,0.43
1.9995999336242676,0.11,0.32,0.21,0.39
2.0093770027160645,0.07,0.3,0.03,0.3
2.019533157348633,-0.03,0.29,-0.11,0.31
2.0293569564819336,-0.15,0.19,-0.18,0.3
2.0393362045288086,-0.09,0.39,-0.29,0.49
2.0492682456970215,-0.08,0.39,-0.41,0.57
2.059195041656494,0.07,0.3,-0.33,0.45
2.069216251373291,-0.01,0.11,-0.27,0.29
2.0792620182037354,-0.1,0.04,-0.22,0.24
2.0893280506134033,-0.12,0.11,-0.2,0.25
2.099250078201294,-0.09,0.19,-0.22,0.3
2.1092960834503174,-0.05,0.11,-0.28,0.3
2.1193630695343018,0.03,0.0,-0.13,0.13
2.129045009613037,0.1,0.04,-0.01,0.1
2.1390700340270996,0.15,0.01,-0.03,0.15
2.149261951446533,0.21,-0.02,-0.08,0.22
2.1589488983154297,0.2,0.03,-0.15,0.25
2.1684370040893555,0.18,0.07,-0.11,0.22
2.1783571243286133,0.17,0.08,-0.04,0.19
2.1881799697875977,0.16,0.12,0.05,0.2
2.198162078857422,0.17,0.17,0.07,0.25
2.2089309692382812,0.07,0.08,0.09,0.13
2.218930244445801,-0.04,0.03,0.05,0.07
2.2286860942840576,-0.03,0.22,-0.01,0.22
2.2386860847473145,0.05,0.18,0.07,0.19
2.2487668991088867,0.15,0.16,0.12,0.25
2.258697032928467,0.17,0.22,0.08,0.28
2.2686331272125244,0.12,0.22,0.05,0.25
2.278569221496582,0.09,0.28,0.15,0.33
2.2885730266571045,-0.05,0.25,0.2,0.32
2.298607110977173,-0.15,0.29,0.06,0.33
2.3084371089935303,-0.11,0.36,0.07,0.38
2.318704128265381,-0.05,0.34,0.15,0.37
2.3283772468566895,0.08,0.27,0.09,0.29
2.338402032852173,0.04,0.06,0.27,0.27
2.3483939170837402,-0.07,0.14,0.35,0.38
2.3584110736846924,-0.18,0.08,0.21,0.28
2.3683841228485107,-0.3,0.05,0.16,0.34
2.3782529830932617,-0.33,0.09,0.19,0.39
2.388298988342285,-0.31,-0.04,0.25,0.4
2.3983640670776367,-0.27,0.01,0.15,0.3
2.408082962036133,-0.26,0.01,0.02,0.26
2.4182651042938232,-0.18,0.07,0.11,0.22
2.427988052368164,-0.12,0.1,0.15,0.21
2.4381189346313477,0.0,0.1,0.16,0.18
2.4480791091918945,-0.05,0.07,0.15,0.17
2.4579970836639404,-0.16,0.09,0.07,0.19
2.4679741859436035,-0.19,0.11,-0.15,0.26
2.477898120880127,-0.17,0.11,-0.06,0.21
2.488056182861328,-0.17,0.13,0.12,0.24
2.4979991912841797,-0.15,0.14,-0.08,0.22
2.50777006149292,-0.09,0.05,-0.15,0.18
2.5179331302642822,-0.07,0.1,-0.04,0.12
2.5277981758117676,-0.11,0.14,-0.01,0.17
2.5378122329711914,-0.11,0.09,0.0,0.14
2.5477731227874756,-0.14,0.07,0.07,0.17
2.557655096054077,-0.14,0.04,0.12,0.18
2.5676541328430176,-0.11,0.02,0.13,0.17
2.5775489807128906,-0.09,0.02,0.16,0.18
2.587663173675537,-0.06,-0.02,0.21,0.21
2.5977931022644043,-0.05,-0.04,0.16,0.17
2.607478141784668,-0.05,-0.01,0.11,0.12
2.617509126663208,-0.09,0.02,0.06,0.11
2.627540111541748,-0.08,0.03,0.1,0.13
2.6374990940093994,-0.04,0.07,0.07,0.1
2.647468090057373,-0.03,0.14,-0.06,0.15
2.657457113265991,-0.02,0.11,-0.17,0.2
2.6672439575195312,-0.04,0.11,-0.18,0.21
2.6774611473083496,-0.07,0.14,-0.15,0.21
2.6872830390930176,-0.11,0.08,-0.19,0.23
2.697313070297241,-0.14,0.03,-0.18,0.23
2.707324981689453,-0.11,-0.11,-0.25,0.29
2.7173850536346436,-0.08,-0.1,0.02,0.12
2.7272870540618896,-0.1,0.05,0.19,0.22
2.7371392250061035,-0.1,0.02,0.21,0.23
2.7471232414245605,0.0,-0.09,0.07,0.11
2.7572500705718994,0.04,-0.11,0.17,0.2
2.7670350074768066,-0.01,-0.02,0.18,0.18
2.777271032333374,-0.07,0.05,-0.1,0.13
2.787297248840332,-0.1,0.03,0.21,0.23
2.7971200942993164,0.03,0.02,0.22,0.22
2.807058095932007,0.04,0.04,0.19,0.19
2.8170480728149414,-0.06,0.06,0.31,0.32
2.8270580768585205,-0.1,0.02,0.19,0.21
2.837143898010254,-0.07,0.04,0.12,0.14
2.847130060195923,-0.05,0.08,-0.16,0.18
2.857023239135742,-0.16,0.03,-0.32,0.35
2.8771729469299316,-0.17,0.0,-0.17,0.24
2.8811540603637695,-0.1,0.0,-0.1,0.14
2.890622138977051,-0.05,0.04,-0.14,0.15
2.896778106689453,-0.07,0.12,-0.12,0.18
2.906877040863037,-0.12,0.08,-0.16,0.21
2.9193150997161865,-0.14,0.0,-0.21,0.25
2.9268360137939453,-0.18,0.01,-0.19,0.26
2.940688133239746,-0.21,0.02,-0.2,0.29
2.94663405418396,-0.17,-0.02,-0.18,0.24
2.956712245941162,-0.11,-0.05,-0.2,0.23
2.9671061038970947,-0.12,-0.02,-0.15,0.19
2.9764132499694824,-0.12,-0.04,-0.08,0.14
2.98695707321167,-0.11,-0.12,-0.03,0.16
2.9970691204071045,-0.17,-0.13,0.04,0.21
3.007047176361084,-0.22,-0.09,0.05,0.24
3.016970157623291,-0.2,-0.18,0.23,0.35
3.0272750854492188,-0.18,-0.21,0.18,0.32
3.036555051803589,-0.18,-0.17,0.03,0.24
3.0469889640808105,-0.2,-0.15,0.04,0.25
3.056774139404297,-0.2,-0.14,0.06,0.25
3.067056179046631,-0.2,-0.19,0.11,0.29
3.0780959129333496,-0.15,-0.07,0.15,0.22
3.0865859985351562,-0.19,-0.03,0.12,0.22
3.097130060195923,-0.23,-0.06,0.14,0.27
3.1067862510681152,-0.2,0.0,0.16,0.25
3.1171300411224365,-0.14,0.01,0.14,0.19
3.1275291442871094,-0.1,-0.08,0.1,0.16
3.136280059814453,-0.14,-0.12,0.04,0.18
3.1465821266174316,-0.15,-0.14,0.03,0.2
3.156440019607544,-0.16,-0.14,0.0,0.21
3.166018009185791,-0.16,-0.16,0.0,0.22
3.1766860485076904,-0.14,-0.17,-0.03,0.22
3.186115026473999,-0.12,-0.19,-0.04,0.22
3.1964111328125,-0.09,-0.18,0.0,0.2
3.2062630653381348,-0.09,-0.22,0.08,0.25
3.2168641090393066,-0.11,-0.27,0.12,0.31
3.2281641960144043,-0.14,-0.3,0.1,0.34
3.2358999252319336,-0.16,-0.3,0.15,0.37
3.2463111877441406,-0.18,-0.32,0.22,0.42
3.256223201751709,-0.16,-0.39,0.19,0.46
3.266547203063965,-0.15,-0.46,0.1,0.49
3.2764780521392822,-0.13,-0.49,0.08,0.51
3.2858691215515137,-0.11,-0.45,0.1,0.47
3.296048164367676,-0.09,-0.49,0.1,0.5
3.306087017059326,-0.04,-0.55,0.01,0.55
3.316725254058838,-0.08,-0.53,-0.03,0.53
3.327956199645996,-0.12,-0.48,-0.07,0.49
3.33522891998291,-0.12,-0.48,-0.13,0.51
3.3455140590667725,-0.12,-0.48,-0.17,0.52
3.3560221195220947,-0.09,-0.43,-0.19,0.47
3.366051197052002,-0.09,-0.4,-0.12,0.42
3.3764350414276123,-0.06,-0.4,-0.08,0.41
3.3854970932006836,-0.03,-0.43,-0.07,0.43
3.395815134048462,-0.04,-0.45,-0.13,0.47
3.4058032035827637,-0.1,-0.44,-0.19,0.48
3.415940046310425,-0.1,-0.42,-0.14,0.45
3.426270008087158,-0.08,-0.45,-0.15,0.48
3.4351630210876465,-0.08,-0.47,-0.17,0.5
3.445363998413086,-0.12,-0.5,-0.17,0.54
3.455491065979004,-0.12,-0.48,-0.14,0.51
3.466507911682129,-0.11,-0.51,-0.15,0.54
3.4773480892181396,-0.12,-0.55,-0.15,0.58
3.4851410388946533,-0.15,-0.59,-0.21,0.64
3.495274066925049,-0.17,-0.62,-0.32,0.71
3.5054969787597656,-0.18,-0.63,-0.4,0.76
3.5159671306610107,-0.2,-0.59,-0.45,0.76
3.5271430015563965,-0.19,-0.5,-0.48,0.71
3.534971237182617,-0.16,-0.49,-0.6,0.79
3.5452651977539062,-0.1,-0.52,-0.58,0.78
3.5553970336914062,-0.07,-0.53,-0.48,0.71
3.5656862258911133,-0.08,-0.56,-0.43,0.71
3.5763330459594727,-0.17,-0.6,-0.35,0.71
3.5848100185394287,-0.21,-0.63,-0.29,0.72
3.595108985900879,-0.3,-0.55,-0.21,0.66
3.6051759719848633,-0.41,-0.42,-0.23,0.63
3.615583896636963,-0.45,-0.42,-0.22,0.65
3.6258320808410645,-0.43,-0.4,-0.21,0.62
3.6348719596862793,-0.38,-0.42,-0.3,0.64
3.64491605758667,-0.3,-0.39,-0.31,0.58
3.6549439430236816,-0.3,-0.33,-0.32,0.54
3.664381980895996,-0.32,-0.32,-0.32,0.55
3.674215078353882,-0.35,-0.28,-0.27,0.52
3.68412709236145,-0.35,-0.22,-0.29,0.5
3.6940081119537354,-0.33,-0.17,-0.26,0.45
